Row_Num,Brough,Block,Lot,maybe_issue
1134,BRONX,2265,43,
1135,BRONX,2550,8,
1136,BRONX,2550,10,
1137,BRONX,2550,17,
1138,BRONX,2551,65,
1139,BRONX,2551,64,
1140,BRONX,2551,62,
1141,BRONX,2551,7501,
1142,BRONX,2550,30,
1143,BRONX,2551,40,
1144,BRONX,2551,45,
1145,BRONX,2566,3,
1146,BRONX,2566,5,
1147,BRONX,2566,10,
1148,BRONX,2566,18,
1149,BRONX,2590,102,
1150,BRONX,2314,20,
1151,BRONX,2314,22,
1155,BRONX,2301,5,
1156,BRONX,2301,6,
1157,BRONX,2301,11,
1158,BRONX,2301,21,
1159,BRONX,2301,22,
1160,BRONX,2283,120,
1161,BRONX,2283,121,
1162,BRONX,2283,122,
1163,BRONX,2283,28,
1164,BRONX,2283,40,
1165,BRONX,2284,62,
1166,BRONX,2266,8,
1167,BRONX,2267,1,
1168,BRONX,2267,75,
1169,BRONX,2266,10,
1170,BRONX,2267,67,
1171,BRONX,2267,65,
1172,BRONX,2266,20,
1173,BRONX,2551,8,
1174,BRONX,2551,9,
1175,BRONX,2552,61,
1176,BRONX,2551,21,
1177,BRONX,2552,55,
1178,BRONX,2551,30,
1179,BRONX,2315,20,
1180,BRONX,2285,1,
1181,BRONX,2285,70,
1182,BRONX,2285,60,
1183,BRONX,2285,48,
1184,BRONX,2552,27,
1185,BRONX,2568,45,
1186,BRONX,2568,9,
1187,BRONX,2568,76,
1188,BRONX,2315,25,
1189,BRONX,2315,10,
1190,BRONX,2315,11,
1191,BRONX,2315,42,
1192,BRONX,2303,16,
1193,BRONX,2286,96,
1194,BRONX,2267,39,
1195,BRONX,2556,1,
1196,BRONX,2553,9,
1197,BRONX,2553,19,
1198,BRONX,2555,3,
1199,BRONX,2553,23,
1203,BRONX,2553,31,
1204,BRONX,2554,5,
1205,BRONX,2554,3,
1206,BRONX,2553,36,
1207,BRONX,2568,51,
1208,BRONX,2568,54,
1209,BRONX,2568,57,
1210,BRONX,2568,60,
1211,BRONX,2268,11,
1212,BRONX,2268,13,
1213,BRONX,2268,16,
1214,BRONX,2268,20,
1215,BRONX,2575,28,
1216,BRONX,2287,133,
1217,BRONX,2288,32,
1218,BRONX,2288,34,
1219,BRONX,2288,35,
1220,BRONX,2271,119,
1221,BRONX,2566,20,
1222,BRONX,2573,71,
1223,BRONX,2317,43,
1224,BRONX,2317,43,
1225,BRONX,2317,43,
1226,BRONX,2317,43,
1227,BRONX,2555,13,
1228,BRONX,2555,30,
1229,BRONX,2555,28,
1230,BRONX,2572,1,
1231,BRONX,2550,2,
1232,BRONX,2265,49,
1233,BRONX,2550,3,
1234,BRONX,2265,48,
1235,BRONX,2550,4,
1236,BRONX,2550,7,
1237,BRONX,2265,45,
1238,BRONX,2266,23,
1239,BRONX,2266,22,
1240,BRONX,2552,1,
1241,BRONX,2552,2,
1242,BRONX,2552,3,
1243,BRONX,2552,4,
1244,BRONX,2267,54,
1245,BRONX,2267,42,
1246,BRONX,2267,40,
1247,BRONX,2556,17,
1251,BRONX,2556,22,
1252,BRONX,2556,23,
1253,BRONX,2556,27,
1254,BRONX,2573,49,
1255,BRONX,2295,7501,
1256,BRONX,2278,5,
1257,BRONX,2281,2,
1258,BRONX,2281,4,
1259,BRONX,2282,2,
1260,BRONX,2282,3,
1261,BRONX,2301,28,
1262,BRONX,2301,26,
1263,BRONX,2301,25,
1264,BRONX,2284,4,
1265,BRONX,2284,6,
1266,BRONX,2285,2,
1267,BRONX,2285,3,
1268,BRONX,2285,4,
1269,BRONX,2287,2,
1270,BRONX,2376,49,
1271,BRONX,2376,49,
1272,BRONX,2683,131,
1273,BRONX,2603,150,
1274,BRONX,2603,26,
1275,BRONX,2603,208,
1276,BRONX,2603,30,
1277,BRONX,2686,11,
1278,BRONX,2686,1,
1279,BRONX,2686,9,
1280,BRONX,2686,6,
1281,BRONX,2685,3,
1282,BRONX,2685,63,
1283,BRONX,2685,62,
1284,BRONX,2685,60,
1285,BRONX,2685,59,
1286,BRONX,2685,56,
1287,BRONX,2707,40,
1288,BRONX,2707,59,
1289,BRONX,2708,46,
1290,BRONX,2707,60,
1291,BRONX,2291,41,
1292,BRONX,2274,6,
1293,BRONX,2359,7501,
1294,BRONX,2623,56,
1295,BRONX,2623,54,
1299,BRONX,2623,49,
1300,BRONX,2624,84,
1301,BRONX,2624,82,
1302,BRONX,2624,80,
1303,BRONX,2624,71,
1304,BRONX,2624,69,
1305,BRONX,2577,38,
1306,BRONX,2580,11,
1307,BRONX,2642,70,
1308,BRONX,2643,60,
1309,BRONX,2643,18,
1310,BRONX,2686,17,
1311,BRONX,2687,1,
1312,BRONX,2687,32,
1313,BRONX,2695,42,
1314,BRONX,2695,40,
1315,BRONX,2695,38,
1316,BRONX,2291,27,
1317,BRONX,2291,27,
1318,BRONX,2274,34,
1319,BRONX,2274,33,
1320,BRONX,2580,42,
1321,BRONX,2580,142,
1322,BRONX,2600,47,
1323,BRONX,2327,22,
1324,BRONX,2292,22,
1325,BRONX,2292,23,
1326,BRONX,2292,24,
1327,BRONX,2292,25,
1328,BRONX,2292,129,
1329,BRONX,2292,131,
1330,BRONX,2292,35,
1331,BRONX,2292,37,
1332,BRONX,2293,58,
1333,BRONX,2275,1,
1334,BRONX,2275,142,
1335,BRONX,2275,141,
1336,BRONX,2275,38,
1337,BRONX,2275,37,
1338,BRONX,2275,35,
1339,BRONX,2293,40,
1340,BRONX,2293,52,
1341,BRONX,2293,56,
1342,BRONX,2275,10,
1343,BRONX,2275,11,
1347,BRONX,2275,22,
1348,BRONX,2579,25,
1349,BRONX,2581,24,
1350,BRONX,2600,159,
1351,BRONX,2397,1,
1352,BRONX,2397,1,
1353,BRONX,2653,53,
1354,BRONX,2398,40,
1355,BRONX,2398,34,
1356,BRONX,2398,30,
1357,BRONX,2398,27,
1358,BRONX,2374,60,
1359,BRONX,2374,59,
1360,BRONX,2642,113,
1361,BRONX,2642,114,
1362,BRONX,2643,53,
1363,BRONX,2653,57,
1364,BRONX,2653,80,
1365,BRONX,2398,9,
1366,BRONX,2399,35,
1367,BRONX,2399,129,
1368,BRONX,2399,29,
1369,BRONX,2399,128,
1370,BRONX,2399,28,
1371,BRONX,2398,22,
1372,BRONX,2374,38,
1373,BRONX,2374,100,
1374,BRONX,2374,97,
1375,BRONX,2643,13,
1376,BRONX,2653,67,
1377,BRONX,2653,69,
1378,BRONX,2664,61,
1379,BRONX,2675,1,
1380,BRONX,2400,33,
1381,BRONX,2399,20,
1382,BRONX,2374,78,
1383,BRONX,2374,180,
1384,BRONX,2374,181,
1385,BRONX,2374,182,
1386,BRONX,2400,10,
1387,BRONX,2401,35,
1388,BRONX,2400,15,
1389,BRONX,2401,30,
1390,BRONX,2400,15,
1391,BRONX,2401,27,
1395,BRONX,2401,26,
1396,BRONX,2376,34,
1397,BRONX,2376,32,
1398,BRONX,2376,27,
1399,BRONX,2401,9,
1400,BRONX,2401,10,
1401,BRONX,2401,12,
1402,BRONX,2402,24,
1403,BRONX,2675,17,
1404,BRONX,2675,35,
1405,BRONX,2675,18,
1406,BRONX,2378,34,
1407,BRONX,2377,18,
1408,BRONX,2364,1,
1409,BRONX,2364,22,
1410,BRONX,2618,7501,
1411,BRONX,2618,7501,
1412,BRONX,2646,39,
1413,BRONX,2646,38,
1414,BRONX,2676,22,
1415,BRONX,2676,85,
1416,BRONX,2675,50,
1417,BRONX,2376,53,
1418,BRONX,2707,26,
1419,BRONX,2707,22,
1420,BRONX,2707,11,
1421,BRONX,2720,69,
1422,BRONX,2578,6,
1423,BRONX,2557,56,
1424,BRONX,2557,46,
1425,BRONX,2579,10,
1426,BRONX,2623,272,
1427,BRONX,2623,271,
1428,BRONX,2623,167,
1429,BRONX,2623,269,
1430,BRONX,2623,268,
1431,BRONX,2623,267,
1432,BRONX,2623,167,
1433,BRONX,2623,205,
1434,BRONX,2643,11,
1435,BRONX,2708,40,
1436,BRONX,2720,1,
1437,BRONX,2686,39,
1438,BRONX,2686,41,
1439,BRONX,2708,1,
1443,BRONX,2685,48,
1444,BRONX,2685,49,
1445,BRONX,2685,51,
1446,BRONX,2685,55,
1447,BRONX,2684,72,
1448,BRONX,2684,76,
1449,BRONX,2374,73,
1450,BRONX,2400,23,
1451,BRONX,2375,6,
1452,BRONX,2401,23,
1453,BRONX,2402,23,
1454,BRONX,2377,5,
1455,BRONX,2674,12,
1456,BRONX,2674,44,
1457,BRONX,2674,86,
1458,BRONX,2685,28,
1459,BRONX,2675,58,
1460,BRONX,2675,53,
1461,BRONX,2687,8,
1462,BRONX,2675,51,
1463,BRONX,2688,44,
1464,BRONX,2676,67,
1465,BRONX,2676,65,
1466,BRONX,2617,14,
1467,BRONX,2617,22,
1468,BRONX,2617,24,
1469,BRONX,2683,49,
1470,BRONX,2683,43,
1471,BRONX,2683,39,
1472,BRONX,2603,17,
1473,BRONX,2603,19,
1474,BRONX,2603,20,
1475,BRONX,2603,22,
1476,BRONX,2683,136,
1477,BRONX,2683,135,
1478,BRONX,2683,134,
1479,BRONX,2683,133,
1480,BRONX,2683,132,
1481,BRONX,2683,94,
1482,BRONX,2603,161,
1483,BRONX,2683,90,
1484,BRONX,2603,165,
1485,BRONX,2720,139,
1486,BRONX,2720,136,
1487,BRONX,2720,30,
1491,BRONX,2720,93,
1492,BRONX,2720,88,
1493,BRONX,2720,84,
1494,BRONX,2720,80,
1495,BRONX,2603,35,
1496,BRONX,2582,22,
1497,BRONX,2582,26,
1498,BRONX,2582,30,
1499,BRONX,2582,34,
1500,BRONX,2582,34,
1501,BRONX,2582,34,
1502,BRONX,2581,28,
1503,BRONX,2581,26,
1504,BRONX,2653,42,
1505,BRONX,2653,71,
1506,BRONX,2557,78,
1507,BRONX,2623,147,
1508,BRONX,2623,151,
1509,BRONX,2623,180,
1510,BRONX,2623,188,
1511,BRONX,2582,7501,
1512,BRONX,2582,42,
1513,BRONX,2674,21,
1514,BRONX,2674,27,
1515,BRONX,2675,36,
1516,BRONX,2665,61,
1517,BRONX,2676,130,
1518,BRONX,2676,134,
1519,BRONX,2676,136,
1520,BRONX,2676,11,
1521,BRONX,2676,38,
1522,BRONX,2676,40,
1523,BRONX,2576,11,
1524,BRONX,2577,52,
1525,BRONX,2577,48,
1526,BRONX,2581,11,
1527,BRONX,2580,26,
1528,BRONX,2641,36,
1529,BRONX,2653,59,
1530,BRONX,2653,61,
1531,BRONX,2653,63,
1532,BRONX,2643,42,
1533,BRONX,2653,65,
1534,BRONX,2676,44,
1535,BRONX,2676,45,
1539,BRONX,2676,48,
1540,BRONX,2307,7501,
1541,BRONX,2607,2,
1542,BRONX,2607,99,
1543,BRONX,2607,98,
1544,BRONX,2607,11,
1545,BRONX,2370,35,
1546,BRONX,2608,32,
1547,BRONX,2608,33,
1548,BRONX,2609,115,
1549,BRONX,2372,41,
1550,BRONX,2609,7501,
1551,BRONX,2373,43,
1552,BRONX,2926,8,
1553,BRONX,2927,9,
1554,BRONX,2607,96,
1555,BRONX,2607,78,
1556,BRONX,2622,40,
1557,BRONX,2607,72,
1558,BRONX,2622,48,
1559,BRONX,2607,72,
1560,BRONX,2607,72,
1561,BRONX,2607,72,
1562,BRONX,2607,68,
1563,BRONX,2613,36,
1564,BRONX,2613,32,
1565,BRONX,2613,26,
1566,BRONX,2614,54,
1567,BRONX,2614,41,
1568,BRONX,2614,38,
1569,BRONX,2614,35,
1570,BRONX,2614,33,
1571,BRONX,2663,1,
1572,BRONX,2663,1,
1573,BRONX,2663,7,
1574,BRONX,2663,9,
1575,BRONX,2615,53,
1576,BRONX,2615,52,
1577,BRONX,2663,13,
1578,BRONX,2615,50,
1579,BRONX,2615,48,
1580,BRONX,2663,29,
1581,BRONX,2961,18,
1582,BRONX,2961,18,
1583,BRONX,2961,25,
1587,BRONX,2934,7501,
1588,BRONX,2962,1,
1589,BRONX,2934,47,
1590,BRONX,2934,45,
1591,BRONX,2962,7,
1592,BRONX,2962,9,
1593,BRONX,2962,12,
1594,BRONX,2962,13,
1595,BRONX,2962,15,
1596,BRONX,2962,17,
1597,BRONX,2962,19,
1598,BRONX,2622,2,
1599,BRONX,2622,4,
1600,BRONX,2393,5,
1601,BRONX,2393,6,
1602,BRONX,2394,24,
1603,BRONX,2461,111,
1604,BRONX,2456,1,
1605,BRONX,2456,8,
1606,BRONX,2456,65,
1607,BRONX,2456,70,
1608,BRONX,2633,10,
1609,BRONX,2629,13,
1610,BRONX,2426,2,
1611,BRONX,2429,34,
1612,BRONX,2426,4,
1613,BRONX,2426,8,
1614,BRONX,2429,24,
1615,BRONX,2426,12,
1616,BRONX,2429,19,
1617,BRONX,2426,51,
1618,BRONX,2426,151,
1619,BRONX,2426,152,
1620,BRONX,2426,153,
1621,BRONX,2430,41,
1622,BRONX,2426,53,
1623,BRONX,2430,39,
1624,BRONX,2426,54,
1625,BRONX,2426,55,
1626,BRONX,2430,35,
1627,BRONX,2430,33,
1628,BRONX,2426,57,
1629,BRONX,2426,58,
1630,BRONX,2426,61,
1631,BRONX,2431,26,
1635,BRONX,2427,13,
1636,BRONX,2427,15,
1637,BRONX,2427,16,
1638,BRONX,2427,18,
1639,BRONX,2427,19,
1640,BRONX,2427,21,
1641,BRONX,2887,82,
1642,BRONX,2887,88,
1643,BRONX,2887,94,
1644,BRONX,2887,9100,
1645,BRONX,2933,61,
1646,BRONX,2934,23,
1647,BRONX,2936,44,
1648,BRONX,2437,24,
1649,BRONX,2437,22,
1650,BRONX,2438,85,
1651,BRONX,2434,3,
1652,BRONX,2434,4,
1653,BRONX,2434,6,
1654,BRONX,2438,80,
1655,BRONX,2434,9,
1656,BRONX,2434,10,
1657,BRONX,2434,12,
1658,BRONX,2434,15,
1659,BRONX,2435,7,
1660,BRONX,2439,90,
1661,BRONX,2435,10,
1662,BRONX,2435,12,
1663,BRONX,2439,80,
1664,BRONX,2439,59,
1665,BRONX,2439,57,
1666,BRONX,2439,55,
1667,BRONX,2785,67,
1668,BRONX,2785,63,
1669,BRONX,2785,56,
1670,BRONX,2785,54,
1671,BRONX,2785,50,
1672,BRONX,2785,48,
1673,BRONX,2783,30,
1674,BRONX,2783,32,
1675,BRONX,2783,35,
1676,BRONX,2786,30,
1677,BRONX,2423,44,
1678,BRONX,2423,65,
1679,BRONX,2937,1,
1683,BRONX,2937,7,
1684,BRONX,2927,31,
1685,BRONX,2666,22,
1686,BRONX,2620,1,
1687,BRONX,2627,1,
1688,BRONX,2627,58,
1689,BRONX,2657,9,
1690,BRONX,2620,25,
1691,BRONX,2620,27,
1692,BRONX,2620,29,
1693,BRONX,2621,32,
1694,BRONX,2668,30,
1695,BRONX,2461,70,
1696,BRONX,2455,53,
1697,BRONX,2446,18,
1698,BRONX,2432,1,
1699,BRONX,2432,47,
1700,BRONX,2368,7501,
1701,BRONX,2622,1,
1702,BRONX,2456,30,
1703,BRONX,2455,59,
1704,BRONX,2456,61,
1705,BRONX,2455,62,
1706,BRONX,2447,11,
1707,BRONX,2447,15,
1708,BRONX,2447,17,
1709,BRONX,2447,48,
1710,BRONX,2447,49,
1711,BRONX,2447,50,
1712,BRONX,2428,1,
1713,BRONX,2428,37,
1714,BRONX,2369,7502,
1715,BRONX,2370,49,
1716,BRONX,2622,5,
1717,BRONX,2622,57,
1718,BRONX,2456,42,
1719,BRONX,2456,51,
1720,BRONX,2448,16,
1721,BRONX,2437,20,
1722,BRONX,2434,1,
1723,BRONX,2434,44,
1724,BRONX,2433,57,
1725,BRONX,2434,45,
1726,BRONX,2433,59,
1727,BRONX,2428,21,
1731,BRONX,2425,16,
1732,BRONX,2371,64,
1733,BRONX,2633,20,
1734,BRONX,2633,22,
1735,BRONX,2633,24,
1736,BRONX,2651,52,
1737,BRONX,2661,58,
1738,BRONX,2671,1,
1739,BRONX,2452,54,
1740,BRONX,2435,35,
1741,BRONX,2434,65,
1742,BRONX,2434,68,
1743,BRONX,2429,19,
1744,BRONX,2389,54,
1745,BRONX,2389,51,
1746,BRONX,2371,23,
1747,BRONX,2613,17,
1748,BRONX,2613,20,
1749,BRONX,2614,61,
1750,BRONX,2613,24,
1751,BRONX,2614,56,
1752,BRONX,2457,21,
1753,BRONX,2439,22,
1754,BRONX,2435,15,
1755,BRONX,2427,1,
1756,BRONX,2427,52,
1757,BRONX,2609,28,
1758,BRONX,2610,65,
1759,BRONX,2612,1,
1760,BRONX,2615,1,
1761,BRONX,2614,26,
1762,BRONX,2614,27,
1763,BRONX,2615,65,
1764,BRONX,2663,1,
1765,BRONX,2662,13,
1766,BRONX,2662,15,
1767,BRONX,2662,16,
1768,BRONX,2662,19,
1769,BRONX,2673,1,
1770,BRONX,2453,61,
1771,BRONX,2450,29,
1772,BRONX,2450,31,
1773,BRONX,2782,64,
1774,BRONX,2610,12,
1775,BRONX,2925,90,
1779,BRONX,2925,88,
1780,BRONX,2612,35,
1781,BRONX,2933,67,
1782,BRONX,2933,63,
1783,BRONX,2663,31,
1784,BRONX,2784,33,
1785,BRONX,2784,31,
1786,BRONX,2782,104,
1787,BRONX,2925,42,
1788,BRONX,2932,15,
1789,BRONX,2932,4,
1790,BRONX,2936,1,
1791,BRONX,2937,8,
1792,BRONX,2937,25,
1793,BRONX,2618,47,
1794,BRONX,2618,43,
1795,BRONX,2620,33,
1796,BRONX,2432,88,
1797,BRONX,2433,28,
1798,BRONX,2433,42,
1799,BRONX,2433,43,
1800,BRONX,2433,23,
1801,BRONX,2433,48,
1802,BRONX,2433,51,
1803,BRONX,2433,52,
1804,BRONX,2433,54,
1805,BRONX,2433,55,
1806,BRONX,2434,47,
1807,BRONX,2434,40,
1808,BRONX,2434,55,
1809,BRONX,2434,32,
1810,BRONX,2435,45,
1811,BRONX,2435,20,
1812,BRONX,2436,33,
1813,BRONX,2783,54,
1814,BRONX,2783,52,
1815,BRONX,2783,47,
1816,BRONX,2783,42,
1817,BRONX,2662,46,
1818,BRONX,2662,8,
1819,BRONX,2662,10,
1820,BRONX,2646,36,
1821,BRONX,2608,1,
1822,BRONX,2607,38,
1823,BRONX,2607,7501,
1827,BRONX,2607,49,
1828,BRONX,2608,19,
1829,BRONX,2613,15,
1830,BRONX,2614,11,
1831,BRONX,2614,19,
1832,BRONX,2612,58,
1833,BRONX,2612,56,
1834,BRONX,2615,8,
1835,BRONX,2612,53,
1836,BRONX,2615,12,
1837,BRONX,2933,7501,
1838,BRONX,2933,7501,
1839,BRONX,2931,82,
1840,BRONX,2931,73,
1841,BRONX,2936,5,
1842,BRONX,2609,49,
1843,BRONX,2609,49,
1844,BRONX,2609,46,
1845,BRONX,2609,39,
1846,BRONX,2609,37,
1847,BRONX,2609,35,
1848,BRONX,2612,2,
1849,BRONX,2610,58,
1850,BRONX,2612,4,
1851,BRONX,2931,11,
1852,BRONX,2931,13,
1853,BRONX,2925,50,
1854,BRONX,2926,27,
1855,BRONX,2926,23,
1856,BRONX,2927,59,
1857,BRONX,2927,57,
1858,BRONX,2927,50,
1859,BRONX,2462,33,
1860,BRONX,2456,140,
1861,BRONX,2456,150,
1862,BRONX,2456,163,
1863,BRONX,2457,1,
1864,BRONX,2457,4,
1865,BRONX,2457,7,
1866,BRONX,2457,10,
1867,BRONX,2457,13,
1868,BRONX,2457,17,
1869,BRONX,2457,40,
1870,BRONX,2457,44,
1871,BRONX,2457,44,
1875,BRONX,2831,1,
1876,BRONX,2831,5,
1877,BRONX,2831,9,
1878,BRONX,2831,13,
1879,BRONX,2831,36,
1880,BRONX,2831,48,
1881,BRONX,2832,1,
1882,BRONX,2832,4,
1883,BRONX,2832,8,
1884,BRONX,2447,45,
1885,BRONX,2451,38,
1886,BRONX,2449,1,
1887,BRONX,2449,13,
1888,BRONX,2816,1,
1889,BRONX,2446,21,
1890,BRONX,2652,23,
1891,BRONX,2652,24,
1892,BRONX,2646,41,
1893,BRONX,2636,39,
1894,BRONX,2636,38,
1895,BRONX,2636,36,
1896,BRONX,2636,26,
1897,BRONX,2647,43,
1898,BRONX,2935,1,
1899,BRONX,2935,28,
1900,BRONX,2831,20,
1901,BRONX,2456,181,
1902,BRONX,2456,251,
1903,BRONX,2452,35,
1904,BRONX,2449,79,
1905,BRONX,2447,51,
1906,BRONX,2438,1,
1907,BRONX,2438,5,
1908,BRONX,2449,77,
1909,BRONX,2449,75,
1910,BRONX,2449,72,
1911,BRONX,2449,68,
1912,BRONX,2449,64,
1913,BRONX,2439,1,
1914,BRONX,2450,52,
1915,BRONX,2450,48,
1916,BRONX,2439,28,
1917,BRONX,2439,30,
1918,BRONX,2439,34,
1919,BRONX,2439,36,
1923,BRONX,2439,42,
1924,BRONX,2450,39,
1925,BRONX,2439,44,
1926,BRONX,2450,38,
1927,BRONX,2450,35,
1928,BRONX,2816,70,
1929,BRONX,2816,66,
1930,BRONX,2785,5,
1931,BRONX,2785,11,
1932,BRONX,2785,13,
1933,BRONX,2785,16,
1934,BRONX,2785,20,
1935,BRONX,2785,24,
1936,BRONX,2816,45,
1937,BRONX,2786,2,
1938,BRONX,2786,9,
1939,BRONX,2786,10,
1940,BRONX,2786,11,
1941,BRONX,2786,12,
1942,BRONX,2432,5,
1943,BRONX,2447,56,
1944,BRONX,2388,10,
1945,BRONX,2388,11,
1946,BRONX,2388,29,
1947,BRONX,2388,30,
1948,BRONX,2937,58,
1949,BRONX,2618,7501,
1950,BRONX,2618,7501,
1951,BRONX,2618,7501,
1952,BRONX,2618,7501,
1953,BRONX,2927,33,
1954,BRONX,2461,130,
1955,BRONX,2456,32,
1956,BRONX,2456,34,
1957,BRONX,2456,23,
1958,BRONX,2456,36,
1959,BRONX,2456,37,
1960,BRONX,2456,40,
1961,BRONX,2456,88,
1962,BRONX,2456,75,
1963,BRONX,2456,210,
1964,BRONX,2456,214,
1965,BRONX,2456,218,
1966,BRONX,2456,175,
1967,BRONX,2456,222,
1971,BRONX,2456,171,
1972,BRONX,2453,1,
1973,BRONX,2453,7,
1974,BRONX,2453,12,
1975,BRONX,2457,50,
1976,BRONX,2453,55,
1977,BRONX,2831,32,
1978,BRONX,2830,1,
1979,BRONX,2831,28,
1980,BRONX,2830,5,
1981,BRONX,2831,24,
1982,BRONX,2830,13,
1983,BRONX,2830,21,
1984,BRONX,2831,65,
1985,BRONX,2830,25,
1986,BRONX,2831,61,
1987,BRONX,2830,30,
1988,BRONX,2832,26,
1989,BRONX,2455,1,
1990,BRONX,2461,74,
1991,BRONX,2455,6,
1992,BRONX,2455,14,
1993,BRONX,2455,18,
1994,BRONX,2456,55,
1995,BRONX,2451,5,
1996,BRONX,2451,11,
1997,BRONX,2452,15,
1998,BRONX,2456,248,
1999,BRONX,2456,244,
2000,BRONX,2452,51,
2001,BRONX,2453,30,
2002,BRONX,2453,22,
2003,BRONX,2453,35,
2004,BRONX,2453,41,
2005,BRONX,2453,45,
2006,BRONX,2446,3,
2007,BRONX,2446,5,
2008,BRONX,2446,7,
2009,BRONX,2446,9,
2010,BRONX,2455,35,
2011,BRONX,2446,11,
2012,BRONX,2446,13,
2013,BRONX,2446,15,
2014,BRONX,2455,28,
2015,BRONX,2433,78,
2019,BRONX,2433,76,
2020,BRONX,2428,17,
2021,BRONX,2433,62,
2022,BRONX,2434,76,
2023,BRONX,2429,12,
2024,BRONX,2431,1,
2025,BRONX,2782,50,
2026,BRONX,2782,48,
2027,BRONX,2782,96,
2028,BRONX,2782,236,
2029,BRONX,2782,36,
2030,BRONX,2640,50,
2031,BRONX,2671,3,
2032,BRONX,2662,23,
2033,BRONX,2663,157,
2034,BRONX,2663,156,
2035,BRONX,2663,155,
2036,BRONX,2663,154,
2037,BRONX,2663,51,
2038,BRONX,2663,50,
2039,BRONX,2663,45,
2040,BRONX,2663,44,
2041,BRONX,2663,34,
2042,BRONX,2655,5,
2043,BRONX,2657,24,
2044,BRONX,2668,57,
2045,BRONX,2669,6,
2046,BRONX,2630,51,
2047,BRONX,2386,144,
2048,BRONX,2369,12,
2049,BRONX,2370,13,
2050,BRONX,2387,32,
2051,BRONX,2371,17,
2052,BRONX,2389,49,
2053,BRONX,2389,45,
2054,BRONX,2372,7,
2055,BRONX,2372,11,
2056,BRONX,2389,32,
2057,BRONX,2373,6,
2058,BRONX,2373,21,
2059,BRONX,2373,23,
2060,BRONX,2427,44,
2061,BRONX,2427,42,
2062,BRONX,2427,40,
2063,BRONX,2427,37,
2067,BRONX,2427,35,
2068,BRONX,2427,32,
2069,BRONX,2427,31,
2070,BRONX,2427,29,
2071,BRONX,2887,161,
2072,BRONX,2912,26,
2073,BRONX,2912,25,
2074,BRONX,2919,43,
2075,BRONX,2929,7501,
2076,BRONX,2924,37,
2077,BRONX,2924,36,
2078,BRONX,3061,7,
2079,BRONX,3071,37,
2080,BRONX,3071,39,
2081,BRONX,3071,41,
2082,BRONX,3071,42,
2083,BRONX,3071,43,
2084,BRONX,3071,47,
2085,BRONX,3071,25,
2086,BRONX,2888,28,
2087,BRONX,2889,18,
2088,BRONX,2892,11,
2089,BRONX,2803,7,
2090,BRONX,2802,37,
2091,BRONX,2809,37,
2092,BRONX,2814,6,
2093,BRONX,2814,25,
2094,BRONX,2814,59,
2095,BRONX,2814,65,
2096,BRONX,3156,39,
2097,BRONX,3156,27,
2098,BRONX,3156,44,
2099,BRONX,3156,18,
2100,BRONX,3157,1,
2101,BRONX,2945,23,
2102,BRONX,2945,26,
2103,BRONX,2947,1,
2104,BRONX,2947,5,
2105,BRONX,2947,7,
2106,BRONX,2947,9,
2107,BRONX,3069,63,
2108,BRONX,3069,65,
2109,BRONX,3069,67,
2110,BRONX,3070,5,
2111,BRONX,3050,8,
2115,BRONX,3050,98,
2116,BRONX,3050,101,
2117,BRONX,3050,102,
2118,BRONX,3050,31,
2119,BRONX,2919,1,
2120,BRONX,2913,42,
2121,BRONX,2924,4,
2122,BRONX,2924,5,
2123,BRONX,2924,6,
2124,BRONX,3044,35,
2125,BRONX,3044,29,
2126,BRONX,3044,27,
2127,BRONX,3048,9,
2128,BRONX,3048,20,
2129,BRONX,3050,86,
2130,BRONX,3050,70,
2131,BRONX,3051,24,
2132,BRONX,3050,66,
2133,BRONX,0,0,
2134,BRONX,2947,45,
2135,BRONX,2947,44,
2136,BRONX,2947,43,
2137,BRONX,2947,42,
2138,BRONX,2947,41,
2139,BRONX,2947,35,
2140,BRONX,3080,46,
2141,BRONX,3080,38,
2142,BRONX,3080,82,
2143,BRONX,3081,45,
2144,BRONX,3081,13,
2145,BRONX,3082,45,
2146,BRONX,3082,44,
2147,BRONX,3082,36,
2148,BRONX,3086,1,
2149,BRONX,3086,37,
2150,BRONX,3088,156,
2151,BRONX,2813,1,
2152,BRONX,2897,127,
2153,BRONX,2913,43,
2154,BRONX,2928,14,
2155,BRONX,2929,1,
2156,BRONX,2889,1,
2157,BRONX,2889,8,
2158,BRONX,2889,11,
2159,BRONX,2889,15,
2163,BRONX,2891,6,
2164,BRONX,2799,50,
2165,BRONX,2799,45,
2166,BRONX,2799,35,
2167,BRONX,2891,59,
2168,BRONX,2891,61,
2169,RONX,2948,58,
2170,BRONX,2948,18,
2171,BRONX,2948,14,
2172,BRONX,2949,25,
2173,BRONX,2949,107,
2174,BRONX,2950,1,
2175,BRONX,2950,72,
2176,BRONX,2950,70,
2177,BRONX,2951,41,
2178,BRONX,3098,50,
2179,BRONX,3097,10,
2180,BRONX,2784,40,
2181,BRONX,2796,50,
2182,BRONX,2798,154,
2183,BRONX,2948,3,
2184,BRONX,2950,11,
2185,BRONX,2950,40,
2186,BRONX,2950,42,
2187,BRONX,2950,44,
2188,BRONX,2950,46,
2189,BRONX,3092,5,
2190,BRONX,3080,68,
2191,BRONX,3118,44,
2192,BRONX,3095,20,
2193,BRONX,3096,52,
2194,BRONX,3098,1,
2195,BRONX,3101,21,
2196,BRONX,2948,28,
